"","Code Mimosa Corrigé","1_economic","2_food","3_borrow","4_borrow_freq","5_debt_ratio","6_employment","7_working","8_assets","9_searching_job","10_housing","11_housing_qual","12_education","13_school","14_justice","15_id","16_documentation","17_water","18_health","19_health_qual","21_socialize","22_network","23_community","24_safety","25_family_conflict","26_discrimination","27_distress","28_psy_support","1_economic_n","2_food_n","3_borrow_n","4_borrow_freq_n","5_debt_ratio_n","6_employment_n","7_working_n","8_assets_n","9_searching_job_n","10_housing_n","11_housing_qual_n","12_education_n","13_school_n","14_justice_n","15_id_n","16_documentation_n","17_water_n","18_health_n","19_health_qual_n","20_services_construct_n","21_socialize_n","22_network_n","23_community_n","24_safety_n","25_family_conflict_n","26_discrimination_n","27_distress_n","28_psy_support_n","1_economic_dim_weight","1_economic_comp_weight","2_food_dim_weight","2_food_comp_weight","3_borrow_dim_weight","3_borrow_comp_weight","4_borrow_freq_dim_weight","4_borrow_freq_comp_weight","5_debt_ratio_dim_weight","5_debt_ratio_comp_weight","6_employment_dim_weight","6_employment_comp_weight","7_working_dim_weight","7_working_comp_weight","8_assets_dim_weight","8_assets_comp_weight","9_searching_job_dim_weight","9_searching_job_comp_weight","10_housing_dim_weight","10_housing_comp_weight","11_housing_qual_dim_weight","11_housing_qual_comp_weight","12_education_dim_weight","12_education_comp_weight","13_school_dim_weight","13_school_comp_weight","14_justice_dim_weight","14_justice_comp_weight","15_id_dim_weight","15_id_comp_weight","16_documentation_dim_weight","16_documentation_comp_weight","17_water_dim_weight","17_water_comp_weight","18_health_dim_weight","18_health_comp_weight","19_health_qual_dim_weight","19_health_qual_comp_weight","20_services_construct_dim_weight","20_services_construct_comp_weight","21_socialize_dim_weight","21_socialize_comp_weight","22_network_dim_weight","22_network_comp_weight","23_community_dim_weight","23_community_comp_weight","24_safety_dim_weight","24_safety_comp_weight","25_family_conflict_dim_weight","25_family_conflict_comp_weight","26_discrimination_dim_weight","26_discrimination_comp_weight","27_distress_dim_weight","27_distress_comp_weight","28_psy_support_dim_weight","28_psy_support_comp_weight","1_economic_dim_score","1_economic_comp_score","2_food_dim_score","2_food_comp_score","3_borrow_dim_score","3_borrow_comp_score","4_borrow_freq_dim_score","4_borrow_freq_comp_score","5_debt_ratio_dim_score","5_debt_ratio_comp_score","6_employment_dim_score","6_employment_comp_score","7_working_dim_score","7_working_comp_score","8_assets_dim_score","8_assets_comp_score","9_searching_job_dim_score","9_searching_job_comp_score","10_housing_dim_score","10_housing_comp_score","11_housing_qual_dim_score","11_housing_qual_comp_score","12_education_dim_score","12_education_comp_score","13_school_dim_score","13_school_comp_score","14_justice_dim_score","14_justice_comp_score","15_id_dim_score","15_id_comp_score","16_documentation_dim_score","16_documentation_comp_score","17_water_dim_score","17_water_comp_score","18_health_dim_score","18_health_comp_score","19_health_qual_dim_score","19_health_qual_comp_score","20_services_construct_dim_score","20_services_construct_comp_score","21_socialize_dim_score","21_socialize_comp_score","22_network_dim_score","22_network_comp_score","23_community_dim_score","23_community_comp_score","24_safety_dim_score","24_safety_comp_score","25_family_conflict_dim_score","25_family_conflict_comp_score","26_discrimination_dim_score","26_discrimination_comp_score","27_distress_dim_score","27_distress_comp_score","28_psy_support_dim_score","28_psy_support_comp_score","EconomicScore","SocialScore"
"992","NE1022X002214X1","Satisafait","Jamais","Oui","Rarement( Une fois le mois ou pas tous les mois)",NA,"Faible","Oui","Terre Bétails Actifs reçus de l'OIM","Oui","Acceptable","Acceptable","Faible","Oui","Acceptable","Non","Faible","Bien","Faible","Je ne sais pas","Souvent( au moins une fois la semaine)","Je ne sais pas","Je suis d'accord - je sens fortement que je fais partie de la communauté","Je me sens très en sécurité tout le temps","Jamais","Jamais discriminé","Jamais","Non",0.75,1,1,0.75,0.5,0.25,1,1,0,0.5,0.5,0.25,1,0.5,0,0.25,0.75,0.25,0.5,0.416666666666667,0.75,0.5,1,1,1,1,1,1,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.1125,0.0375,0.12,0.08,0.08,0.02,0.075,0.015,0.04,0.02,0.0325,0.0075,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.0275,0.0075,0.07,0.02,0.06,0.02,0,0,0,0,0,0,0.05,0.015,0.075,0.015,0.0333333333333333,0.0166666666666667,0.09,0.03,0.025,0.015,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.67,0.425833333333333
"993","MA1022DC32EF502918","Satisafait","Des fois ( 2 ou 3 fois le mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Faible","Oui","véhicules Actifs reçus de l'OIM","Non","Acceptable","Acceptable","Acceptable","Oui","Acceptable","Oui","Acceptable","Acceptable","Acceptable","Acceptable","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Correct","je suis un peu d'accord","Je me sens très en sécurité tout le temps","Jamais","Jamais discriminé","Rarement( Une fois le mois ou pas tous les mois)","Non",0.75,0.5,1,0.75,1,0.25,1,1,1,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.75,1,1,1,0.75,1,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.1125,0.0375,0.06,0.04,0.08,0.02,0.075,0.015,0.08,0.04,0.0325,0.0075,0.1,0.03,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.055,0.015,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.04,0.02,0.12,0.04,0.025,0.015,0.1125,0.03,0.1,0.05,0.12,0.01,0.11,0,0.075,0.03,0.1,0.03,0.78,0.56
"994","MA10216728FDBE302B","Satisafait","Jamais","Oui","Rarement( Une fois le mois ou pas tous les mois)","La dette est plus grande","Faible","Oui","Équipement et outils Actifs reçus de l'OIM","Oui","Acceptable","Acceptable","Acceptable","Non - quelques uns mais pas tous","Bien","Oui","Acceptable","Bien","Bien","Bien","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Je ne sais pas","Je suis d'accord - je sens fortement que je fais partie de la communauté","Je me sens très en sécurité tout le temps","Jamais","Jamais discriminé","Jamais","Non",0.75,1,1,0.75,0,0.25,1,1,0,0.5,0.5,0.5,0.5,0.75,1,0.5,0.75,0.75,0.75,0.625,1,0.5,1,1,1,1,1,1,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.1125,0.0375,0.12,0.08,0.08,0.02,0.075,0.015,0,0,0.0325,0.0075,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.05,0.025,0.12,0.04,0.025,0.015,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.63,0.6525
"995",NA,"Satisafait","Jamais","Non","Jamais",NA,"Bien","Oui","véhicules Actifs reçus de l'OIM Autre (veuillez préciser)","Non","Acceptable","Acceptable","Bien","Oui","Acceptable","Oui","Acceptable","Bien","Bien","Bien","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Mauvais","Je suis d'accord - je sens fortement que je fais partie de la communauté","Je me sens très en sécurité tout le temps","Jamais","Jamais discriminé","Souvent( au moins une fois la semaine)","Oui",0.75,1,0,1,0.5,0.75,1,1,1,0.5,0.5,0.75,1,0.5,1,0.5,0.75,0.75,0.75,0.625,1,0.25,1,1,1,1,0.25,0,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.1125,0.0375,0.12,0.08,0,0,0.1,0.02,0.04,0.02,0.0975,0.0225,0.1,0.03,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.0825,0.0225,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.05,0.025,0.12,0.04,0.0125,0.0075,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.025,0.01,0,0,0.81,0.685
"996","NE1022X002343","Satisafait","Jamais","Non","Jamais","Les dépenses sont plus importantes","Acceptable","Oui","Actifs reçus de l'OIM","Non","Très faible","Faible","Je ne sais pas",NA,"Acceptable","Oui","Acceptable","Acceptable","Bien","Bien","Souvent( au moins une fois la semaine)","Je ne sais pas","Je suis d'accord - je sens fortement que je fais partie de la communauté","Je me sens très en sécurité tout le temps","Souvent( au moins une fois la semaine)","Jamais discriminé","Souvent( au moins une fois la semaine)","Non",0.75,1,0,1,1,0.5,1,1,1,0,0.25,0.5,0.5,0.5,1,0.5,0.5,0.75,0.75,0.458333333333333,0.75,0.5,1,1,0.25,1,0.25,1,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.1125,0.0375,0.12,0.08,0,0,0.1,0.02,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0.13,0.03,0,0,0.03,0.0075,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0366666666666667,0.0183333333333333,0.09,0.03,0.025,0.015,0.15,0.04,0.1,0.05,0.03,0.0025,0.11,0,0.025,0.01,0.1,0.03,0.8175,0.529166666666667
"997","NE1022X000358X1","Satisafait","Jamais","Non","Jamais","Les dépenses sont plus importantes","Acceptable","Oui","Équipement et outils","Oui","Faible","Acceptable","Bien","Oui","Bien","Oui","Bien","Très bien","Acceptable","Faible","Jamais","Mauvais","je suis un peu en désaccord","Je me sens en sécurité la plupart du temps","Jamais","Jamais discriminé","Rarement( Une fois le mois ou pas tous les mois)","Non",0.75,1,0,1,1,0.5,1,1,0,0.25,0.5,0.75,1,0.75,1,0.75,1,0.5,0.25,0.666666666666667,0,0.25,0.25,0.75,1,1,0.75,1,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.1125,0.0375,0.12,0.08,0,0,0.1,0.02,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0,0,0.025,0.0075,0.06,0.015,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.1,0.03,0.0375,0.0075,0.0533333333333333,0.0266666666666667,0,0,0.0125,0.0075,0.0375,0.01,0.075,0.0375,0.12,0.01,0.11,0,0.075,0.03,0.1,0.03,0.6875,0.568333333333333
"998","CH5021X013479","Très insatisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Des fois ( 2 ou 3 fois le mois)","La dette est plus grande","Très faible","Non","Aucun actif détenu","Oui","Très faible","Très faible","Très bien","Oui","Bien","Oui","Bien","Acceptable","Bien","Bien","Jamais","Très mauvais - un réseau très faible","Je suis d'accord - je sens fortement que je fais partie de la communauté","Je me sens très en sécurité tout le temps","Jamais","Parfois discriminé(C'est arrrivé plusieurs fois)","Rarement( Une fois le mois ou pas tous les mois)","Oui",0,0.75,1,0.5,0,0,0,0,0,0,0,1,1,0.75,1,0.75,0.5,0.75,0.75,0.625,0,0,1,1,1,0.5,0.75,0,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0,0,0.09,0.06,0.08,0.02,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.03,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.05,0.025,0,0,0,0,0.15,0.04,0.1,0.05,0.12,0.01,0.055,0,0.075,0.03,0,0,0.22,0.6325
"999","CH5021X013507","Insatisfait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","La dette est plus grande","Très faible","Non","Aucun actif détenu","Oui","Très faible","Acceptable","Bien","Oui","Bien","Oui","Très faible","Faible","Bien","Bien","Jamais","Très mauvais - un réseau très faible","je suis un peu d'accord","Je ne me sens pas en sécurité la plupart du temps","Jamais","Rarement discriminé( C'est arrivé une fois)","Souvent( au moins une fois la semaine)","Oui",0.25,0.75,1,0.75,0,0,0,0,0,0,0.5,0.75,1,0.75,1,0,0.25,0.75,0.75,0.416666666666667,0,0,0.75,0.25,1,0.75,0.25,0,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.0375,0.0125,0.09,0.06,0.08,0.02,0.075,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.015,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0333333333333333,0.0166666666666667,0,0,0,0,0.1125,0.03,0.025,0.0125,0.12,0.01,0.0825,0,0.025,0.01,0,0,0.2825,0.648333333333333
"1000","CH5021X013437","Neutre","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","La dette est plus grande","Faible","Non","Aucun actif détenu","Oui","Acceptable","Acceptable","Bien",NA,"Très faible","Oui","Très faible","Très faible","Bien","Bien","Jamais","Très mauvais - un réseau très faible","Je suis d'accord - je sens fortement que je fais partie de la communauté","Je me sens très en sécurité tout le temps","Jamais","Rarement discriminé( C'est arrivé une fois)","Rarement( Une fois le mois ou pas tous les mois)","Non",0.5,0.75,1,0.75,0,0.25,0,0,0,0.5,0.5,0.75,0.5,0,1,0,0,0.75,0.75,0.333333333333333,0,0,1,1,1,0.75,0.75,1,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.075,0.025,0.09,0.06,0.08,0.02,0.075,0.015,0,0,0.0325,0.0075,0,0,0,0,0,0,0.05,0.015,0.06,0.015,0.0825,0.0225,0.035,0.01,0,0,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0266666666666667,0.0133333333333333,0,0,0,0,0.15,0.04,0.1,0.05,0.12,0.01,0.0825,0,0.075,0.03,0.1,0.03,0.3525,0.566666666666667
"1001","NE1022X001329","Insatisfait","Des fois ( 2 ou 3 fois le mois)","Non","Jamais","Les dépenses sont plus importantes","Faible","Oui","Aucun actif détenu","Oui","Faible","Faible","Je ne sais pas",NA,"Je ne sais pas","Oui","Faible","Bien","Acceptable","Acceptable","Des fois ( 2 ou 3 fois le mois)","Je ne sais pas","Je ne sais pas","Neutre","Jamais","Je ne veux pas répondre","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Je ne sait pas",0.25,0.5,0,1,1,0.25,1,0,0,0.25,0.25,0.5,0.5,0.5,1,0.25,0.75,0.5,0.5,0.458333333333333,0.5,0.5,0.5,0.5,1,0.5,0,0.5,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.0375,0.0125,0.06,0.04,0,0,0.1,0.02,0.08,0.04,0.0325,0.0075,0.1,0.03,0,0,0,0,0.025,0.0075,0.03,0.0075,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.0366666666666667,0.0183333333333333,0.06,0.02,0.025,0.015,0.075,0.02,0.05,0.025,0.12,0.01,0.055,0,0,0,0.05,0.015,0.41,0.466666666666667
"1002","MA10212105F39315A6","Satisafait","Jamais","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Faible","Oui","Terre Bétails véhicules Actifs reçus de l'OIM","Non","Acceptable","Acceptable","Bien","Oui","Bien","Oui","Faible","Bien","Faible","Faible","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Correct","Je suis d'accord - je sens fortement que je fais partie de la communauté","Je me sens en sécurité la plupart du temps","Jamais","Jamais discriminé","Rarement( Une fois le mois ou pas tous les mois)","Non",0.75,1,1,0.75,1,0.25,1,1,1,0.5,0.5,0.75,1,0.75,1,0.25,0.75,0.25,0.25,0.541666666666667,1,0.5,1,0.75,1,1,0.75,1,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.1125,0.0375,0.12,0.08,0.08,0.02,0.075,0.015,0.08,0.04,0.0325,0.0075,0.1,0.03,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.05,0.015,0.0375,0.0075,0.0433333333333333,0.0216666666666667,0.12,0.04,0.025,0.015,0.15,0.04,0.075,0.0375,0.12,0.01,0.11,0,0.075,0.03,0.1,0.03,0.84,0.533333333333333
"1003","MA1021D7FC176733A4","Insatisfait","Des fois ( 2 ou 3 fois le mois)","Non","Jamais",NA,"Faible","Non","Actifs reçus de l'OIM","Oui","Acceptable","Acceptable","Bien","Oui","Bien","Oui","Acceptable","Bien","Bien","Bien","Rarement( Une fois le mois ou pas tous les mois)","Correct","Je suis d'accord - je sens fortement que je fais partie de la communauté","Je me sens très en sécurité tout le temps","Jamais","Jamais discriminé","Jamais","Non",0.25,0.5,0,1,0.5,0.25,0,1,0,0.5,0.5,0.75,1,0.75,1,0.5,0.75,0.75,0.75,0.666666666666667,0.25,0.5,1,1,1,1,1,1,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.0375,0.0125,0.06,0.04,0,0,0.1,0.02,0.04,0.02,0.0325,0.0075,0,0,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0533333333333333,0.0266666666666667,0.03,0.01,0.025,0.015,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.38,0.718333333333333
"1004","MA1021E83A9F5DA291","Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)",NA,"Acceptable","Oui","Terre Actifs reçus de l'OIM","Oui","Acceptable","Bien","Acceptable","Oui","Acceptable","Oui","Acceptable","Bien","Acceptable","Acceptable","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Correct","Je suis d'accord - je sens fortement que je fais partie de la communauté","Je me sens très en sécurité tout le temps","Rarement( Une fois le mois ou pas tous les mois)","Jamais discriminé","Rarement( Une fois le mois ou pas tous les mois)","Non",0.75,0.75,1,0.75,0.5,0.5,1,1,0,0.5,0.75,0.5,1,0.5,1,0.5,0.75,0.5,0.5,0.541666666666667,1,0.5,1,1,0.75,1,0.75,1,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.1125,0.0375,0.09,0.06,0.08,0.02,0.075,0.015,0.04,0.02,0.065,0.015,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.09,0.0225,0.055,0.015,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.0433333333333333,0.0216666666666667,0.12,0.04,0.025,0.015,0.15,0.04,0.1,0.05,0.09,0.0075,0.11,0,0.075,0.03,0.1,0.03,0.6725,0.593333333333333
"1005","DZ10214B6283D9E13B","Insatisfait","Souvent( au moins une fois la semaine)","Non","Jamais",NA,"Faible","Non","Autre (veuillez préciser)","Oui","Faible","Très faible","Acceptable","Oui","Acceptable","Oui","Acceptable","Bien","Faible","Acceptable","Rarement( Une fois le mois ou pas tous les mois)","Mauvais","je suis un peu d'accord","Je me sens en sécurité la plupart du temps","Rarement( Une fois le mois ou pas tous les mois)","Jamais discriminé","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Oui",0.25,0.25,0,1,0.5,0.25,0,1,0,0.25,0,0.5,1,0.5,1,0.5,0.75,0.25,0.5,0.458333333333333,0.25,0.25,0.75,0.75,0.75,1,0,0,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.0375,0.0125,0.03,0.02,0,0,0.1,0.02,0.04,0.02,0.0325,0.0075,0,0,0.11,0.03,0,0,0.025,0.0075,0,0,0.055,0.015,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.05,0.015,0.075,0.015,0.0366666666666667,0.0183333333333333,0.03,0.01,0.0125,0.0075,0.1125,0.03,0.075,0.0375,0.09,0.0075,0.11,0,0,0,0,0,0.35,0.421666666666667
"1006","DZ10213E5004660D8A","Satisafait","Souvent( au moins une fois la semaine)","Non","Jamais","La dette est plus grande","Faible","Oui","Terre Actifs reçus de l'OIM","Oui","Faible","Faible","Acceptable","Oui","Acceptable","Oui","Acceptable","Faible","Faible","Acceptable","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Correct","je suis un peu d'accord","Je me sens très en sécurité tout le temps","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Rarement discriminé( C'est arrivé une fois)","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Oui",0.75,0.25,0,1,0,0.25,1,1,0,0.25,0.25,0.5,1,0.5,1,0.5,0.25,0.25,0.5,0.375,1,0.5,0.75,1,0,0.75,0,0,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.12,0.04,0.05,0.03,0.15,0.04,0.1,0.05,0.12,0.01,0.11,0,0.1,0.04,0.1,0.03,0.1125,0.0375,0.03,0.02,0,0,0.1,0.02,0,0,0.0325,0.0075,0.1,0.03,0.11,0.03,0,0,0.025,0.0075,0.03,0.0075,0.055,0.015,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.05,0.015,0.075,0.015,0.03,0.015,0.12,0.04,0.025,0.015,0.1125,0.03,0.1,0.05,0,0,0.0825,0,0,0,0,0,0.485,0.445
