"ID_1","InterviewDate","InterviewType","BusinessSucess","BusinessProfitability","WouldMigrateAgain","SituationWithoutSupport","ReturningWasGoodDecision","SatisfiedWithReintegrationSupport","Country","CountryOfReturn","Gender","AgeGroup","MigrationDuration","Disabled","ReceivedSupportAs","BusinessType","BusinessMembers","ReceivedIOMBusinessAdvice","BusinessHasEmployees","EmployeeNumber","CoronaImpactOnBusiness","FirstChoice","MicroBusinessLevel","TrainingType","TrainingDuration","DateOfReturn","ReintegrationDate","Gender_Mimosa","AgeAtReferral_Mimosa","ReturnToReintegration"
"NE1019X018417","2021-12-03","Par téléphone","Fermée","Non","Non","Identique","N/A (retour non volontaire)","OK","Côte D'Ivoire","Algerie","Masculin","18-35 ans","5","Non","En nature","Autre","Moi avec des migrants de retour et des membres d’une communauté","Oui","Non",NA,"Non","Non","Community","Non spécifié","1","2018/03/11 00:00:00","2019-04-01","Male",22,386
"NE1019X018489","2021-12-04","Par téléphone","Mon entreprise n’est pas encore ouverte","Non","Non","Identique","Oui","Satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","1","Non","En espèces","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/03/08 00:00:00","2021-11-09","Male",22,1342
"NE1019X018522","2021-12-06","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","2","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/03/08 00:00:00","2021-09-24","Male",22,1296
"NE1019X018525","2021-12-06","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","N/A (retour non volontaire)","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","3","Non","En nature","Commerce","Moi uniquement","Oui","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2018/03/08 00:00:00","2021-11-09","Male",26,1342
NA,"2021-12-06","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Maroc","Masculin","18-35 ans","2","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui",NA,NA,NA,NA,NA,NA,NA,NA
"NE1019X018650","2021-12-06","Par téléphone","Mon entreprise n’est pas encore ouverte","Non","Non","Pire","Oui","OK","Côte D'Ivoire","Algerie","Masculin","18-35 ans","1","Non","En espèces","Commerce","Moi avec des migrants de retour","Oui","Non",NA,"Oui Négativement","Oui","Collective","NULL","NULL","2018/03/04 00:00:00","2020-08-26","Male",30,906
"MA1020003610","2021-12-06","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Maroc","Masculin","18-35 ans","2","Non","En espèces","Bâtiment/construction","Moi uniquement","Non","Oui","4 et plus","Non","Oui","Individual","NULL","NULL","2020/12/03 00:00:00","2021-05-05","Male",30,153
"NE1019X019078","2021-12-06","Par téléphone","Autre","Non","Oui régulièrement","Identique","Oui","OK","Côte D'Ivoire","Algerie","Masculin","18-35 ans","2","Non","En nature","Bâtiment/construction","Moi uniquement","Oui","Non",NA,"Non","Non","Individual","Non spécifié","1","2018/03/11 00:00:00","2018-09-05","Male",28,178
"MA1020003603","2021-12-06","Par téléphone",NA,NA,"Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Maroc","Féminin","18-35 ans","1","Non","En espèces",NA,NA,NA,NA,NA,NA,"Oui","Individual","NULL","NULL","2020/12/03 00:00:00","2022-04-27","Female",31,510
"NE1019X019294","2021-12-06","Par téléphone","Fermée","Non","Oui régulièrement","Pire","Non","Pas satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","0","Non","En nature","Commerce","Moi avec des migrants de retour","Non","Non",NA,"Oui Négativement","Oui","Collective","NULL","NULL","2018/03/30 00:00:00","2021-10-25","Male",23,1305
"NE1019X019474","2021-12-06","Par téléphone","Autre","Non","Non","Identique","Oui","Pas satisfait","Côte D'Ivoire","Lybie","Masculin","36-65 ans","1","Non","En nature","Aviculture","Moi avec des migrants de retour et des membres d’une communauté","Non","Non",NA,"Non","Non","Community","Non spécifié","1","2018/03/30 00:00:00","2019-12-01","Male",36,611
"MA1020003584","2021-12-06","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Maroc","Féminin","18-35 ans","1","Non","En espèces","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2020/12/03 00:00:00","2022-05-06","Female",37,519
"MA1020003577","2021-12-06","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Maroc","Masculin","18-35 ans",NA,"Non","En espèces","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2020/12/03 00:00:00","2021-05-03","Male",31,151
"NE1019X019555","2021-12-06","Par téléphone","Fermée","Non","Oui irrégulièrement","Identique","Non","Pas du tout satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","1","Non","En nature","Aviculture","Moi avec des migrants de retour et des membres d’une communauté","Oui","Non",NA,"Non","Non","Community","Non spécifié","1","2018/03/25 00:00:00","2019-04-09","Male",28,380
"MA1020003548","2021-12-06","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Maroc","Masculin","18-35 ans","2","Non","En espèces","Elevage","Moi uniquement","Non","Oui","2","Non","Oui","Individual","NULL","NULL","2021/01/01 00:00:00","2021-05-28","Male",32,147
"NE1019X019606","2021-12-06","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Non","Non","Mieux","Oui","Pas du tout satisfait","Côte D'Ivoire","Algerie","Masculin","36-65 ans","2","Non","En nature","Aviculture","Moi avec des migrants de retour et des membres d’une communauté","Oui","Non",NA,"Non","Oui","Community","Non spécifié","1","2018/03/27 00:00:00","2020-12-02","Male",36,981
"NE1019X019825","2021-12-06","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Oui","Non","Identique","Oui","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","1","Non","En nature","Aviculture","Moi avec des migrants de retour et des membres d’une communauté","Oui","Non",NA,"Non","Oui","Community","Non spécifié","1","2018/04/07 00:00:00","2018-11-01","Male",30,208
"NE1019X019852","2021-12-06","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Identique","Oui","Satisfait","Côte D'Ivoire","Algerie","Masculin","36-65 ans","3","Non","En espèces","Aviculture","Moi uniquement","Non","Non",NA,"Non","Oui","Community","NULL","NULL","2018/04/22 00:00:00","2021-10-28","Male",45,1285
"NE1019X019957","2021-12-06","Par téléphone","Mon entreprise n’est pas encore ouverte","Partiellement","Non","Identique","Oui","Satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","2","Non","En nature","Aviculture","Moi avec des migrants de retour et des membres d’une communauté","Oui","Non",NA,"Non","Oui","Community","Non spécifié","1","2018/04/08 00:00:00","2019-04-09","Male",24,366
"MA1020003537","2021-12-07","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Maroc","Masculin","36-65 ans",NA,"Non","En espèces","Couture","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2020/12/31 00:00:00","2021-09-08","Male",33,251
"NE1019X020345","2021-12-07","Par téléphone","Fermée","Non","Non","Identique","Oui","Satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","2","Non","En nature","Aviculture","Moi avec des migrants de retour et des membres d’une communauté","Oui","Non",NA,"Non","Non","Community","Non spécifié","1","2018/04/22 00:00:00","2021-06-11","Male",22,1146
"CI1020001486","2021-12-07","Par téléphone","Fermée","Non","Non","Pire","Oui","Satisfait","Côte D'Ivoire","Lybie","Masculin","18-35 ans",NA,"Non","En nature","Couture","Moi avec des migrants de retour","Oui","Oui","3","Non","Oui","Collective","Non spécifié","1","2017/11/27 00:00:00","2018-07-04","Male",31,219
"NE1019X020373","2021-12-07","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Oui","Non","Identique","Oui","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","1","Non","En espèces","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/05/12 00:00:00","2021-05-06","Male",27,1090
"CI1020001487","2021-12-07","Par téléphone","Fermée","Non","Non","Pire","Oui","Pas satisfait","Côte D'Ivoire","Mali","Masculin","18-35 ans","1","Non","En espèces","Couture","Moi avec des migrants de retour","Oui","Oui","3","Non","Oui","Collective","Non spécifié","1","2017/11/23 00:00:00","2018-07-04","Male",23,223
"NE1019X020606","2021-12-07","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Oui","Oui régulièrement","Ne sait pas","N/A (retour non volontaire)","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","7","Non","En espèces","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/05/18 00:00:00","2021-05-20","Male",25,1098
"NE1019X020617","2021-12-07","Par téléphone","Autre","Partiellement","Non","Identique","Oui","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","1","Non","En espèces","Elevage","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/04/30 00:00:00","2021-10-21","Male",28,1270
"CI1020001514","2021-12-07","Par téléphone","Fermée","Non","Non","Identique","Oui","Pas du tout satisfait","Côte D'Ivoire","Lybie","Masculin","18-35 ans",NA,"Non","En espèces","Commerce","Moi avec des migrants de retour","Oui","Non",NA,"Non","Non","Collective","Non spécifié","1","2018/09/05 00:00:00","2018-10-31","Male",25,56
"NE1019X020743","2021-12-07","Par téléphone","Mon entreprise n’est pas encore ouverte","Non","Non","Pire","N/A (retour non volontaire)","OK","Côte D'Ivoire","Algerie","Masculin","18-35 ans","2","Non","En espèces","Commerce","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/04/30 00:00:00","2021-09-08","Male",28,1227
"NE1019X020778","2021-12-07","Par téléphone","Autre","Non","Non","Identique","Oui","OK","Côte D'Ivoire","Algerie","Masculin","36-65 ans","0","Non","En nature","N'a pas recu l'argent du microbusiness","Moi uniquement","Oui","Non",NA,"Non","Non","Individual","Non spécifié","1","2018/04/30 00:00:00","2018-09-05","Male",37,128
"CI1020001517","2021-12-07","Par téléphone","Fermée","Non","Non","Pire","Non","Pas satisfait","Côte D'Ivoire","Lybie","Masculin","18-35 ans",NA,"Non","En nature","Commerce","Moi avec des migrants de retour","Non","Oui","4 et plus","Oui Négativement","Oui","Collective","NULL","NULL","2017/10/01 00:00:00","2021-10-25","Male",23,1485
"CI1020001513","2021-12-07","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Oui","Non","Pire","Oui","Pas satisfait","Côte D'Ivoire","Lybie","Masculin","36-65 ans","2","Non","En nature","Commerce","Moi avec des migrants de retour","Oui","Oui","2","Oui Négativement","Oui","Collective","Non spécifié","1","2018/01/01 00:00:00","2018-10-31","Male",30,303
"NE1019X020867","2021-12-07","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","1","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/04/30 00:00:00","2021-05-19","Male",25,1115
"NE1019X020957","2021-12-08","Par téléphone","Autre","Non","Oui irrégulièrement","Identique","Non","Pas satisfait","Côte D'Ivoire","Algerie","Masculin","36-65 ans","2","Non","En nature","N'a pas recu l'argent du microbusiness","Moi uniquement","Non","Souhaite ne pas répondre",NA,"Non","Non","Individual","NULL","NULL","2018/05/12 00:00:00","2022-04-30","Male",35,1449
"NE1019X021116","2021-12-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","OK","Côte D'Ivoire","Algerie","Masculin","18-35 ans","2","Oui","En espèces","Commerce","Moi uniquement","Non","Oui","1","Non","Oui","Individual","NULL","NULL","2018/05/07 00:00:00","2021-06-09","Male",26,1129
"NE1019X0221129","2021-12-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","N/A (retour non volontaire)","Très satisfait","Côte D'Ivoire","Niger","Masculin","18-35 ans","2","Non","En espèces","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui",NA,NA,NA,NA,NA,NA,NA,NA
"NE1019X021136","2021-12-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","0","Non","En espèces","Commerce","Moi uniquement","Oui","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2018/05/07 00:00:00","2021-05-28","Male",30,1117
"NE1019X021137","2021-12-08","Par téléphone","Fermée","Non","Non","Identique","Non","Satisfait","Côte D'Ivoire","Algerie","Masculin","36-65 ans","2","Non","En espèces","Aviculture","Moi avec des migrants de retour et des membres d’une communauté","Non","Non",NA,"Non","Oui","Community","NULL","NULL","2018/05/07 00:00:00","2021-05-31","Male",33,1120
"NE1019X021162","2021-12-08","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","0","Non","En espèces","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/05/07 00:00:00","2021-08-18","Male",20,1199
NA,"2021-12-09","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","0","Non","En espèces","Commerce","Moi uniquement","Non","Oui","4 et plus","Oui Négativement","Oui",NA,NA,NA,NA,NA,NA,NA,NA
"CI1020001518","2021-12-09","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Satisfait","Côte D'Ivoire","Lybie","Masculin","36-65 ans","2","Non","En espèces","Transport (Moto - Auto et autres)","Moi uniquement","Non","Oui","2","Oui Positivement","Oui","Individual","NULL","NULL","2018/09/01 00:00:00","2021-04-01","Male",33,943
"NE1019X022134","2021-12-09","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Oui","Non","Identique","N/A (retour non volontaire)","Très satisfait","Côte D'Ivoire","Algerie","Masculin","36-65 ans","2","Non","En espèces","Commerce","Moi uniquement","Non","Oui","2","Non","Oui","Individual","NULL","NULL","2018/05/27 00:00:00","2022-04-08","Male",38,1412
"CI1021001015","2021-12-09","Par téléphone","Fermée","Non","Non","Identique","Oui","Pas satisfait","Côte D'Ivoire","Lybie","Masculin","18-35 ans",NA,"Non","En nature","Agriculture","Moi avec des migrants de retour","Oui","Oui","Ne souhaite pas répondre","Oui Négativement","Non","Community","Business development/management training","31","2017/12/01 00:00:00","2019-01-01","Male",26,396
"NE1019X022364","2021-12-09","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Identique","N/A (retour non volontaire)","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","0","Non","En espèces","Commerce","Moi uniquement","Non","Non",NA,"Oui Négativement","Oui","Individual","NULL","NULL","2018/05/29 00:00:00","2021-10-20","Male",28,1240
"NE1019X022519","2021-12-09","Par téléphone","Autre","Non","Non","Identique","Non","Pas satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","0","Non","En nature","N'a pas recu l'argent du microbusiness","Moi avec des migrants de retour et des membres d’une communauté","Non","Non",NA,"Non","Non","Community","NULL","NULL","2018/06/02 00:00:00","2021-09-30","Male",22,1216
NA,"2021-12-09","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Oui","OK","Côte D'Ivoire","Algerie","Masculin","18-35 ans","5","Non","En espèces","Autre","Moi uniquement","Oui","Non",NA,"Non","Oui",NA,NA,NA,NA,NA,NA,NA,NA
"DZ1020001838","2021-12-09","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","3","Non","En espèces","Commerce","Moi uniquement","Non","Oui","2","Non","Oui","Individual","NULL","NULL","2020/08/31 00:00:00","2020-12-29","Male",28,120
"NE1019X022604","2021-12-09","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Oui","Très satisfait","Côte D'Ivoire","Algerie","Masculin","18-35 ans","0","Non","En nature","Autre","Moi avec des migrants de retour","Oui","Non",NA,"Oui Positivement","Oui","Collective","Non spécifié","1","2018/06/08 00:00:00","2020-02-10","Male",26,612
