"ID_1","InterviewDate","InterviewType","BusinessSuccess","BusinessProfitability","WouldMigrateAgain","SituationWithoutSupport","ReturningWasGoodDecision","SatisfiedWithReintegrationSupport","Country","CountryOfReturn","Gender","AgeGroup","MigrationDuration","ReceivedSupportAs","BusinessType","BusinessMembers","ReceivedIOMBusinessAdvice","BusinessHasEmployees","EmployeeNumber","CoronaImpactOnBusiness","FirstChoice","TrainingType","TrainingDuration","DateOfReturn","ReintegrationDate","ReturnToReintegration","AssistanceDuration"
"NE1019X075193","2022-05-27","Terrain/bureau OIM","High","Low","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","14-35",0,"En nature","Commerce","Moi et d'autres","Non","Autre","1","Non","Oui","None",0,"2019/11/27 00:00:00","2022-02-20",816,96
"NE1021X053471X1","2022-06-13","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","36+",1,"En nature","Autre","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/12/07 00:00:00","2022-01-29",53,135
"DZ1021868D9EAB4132","2022-06-13","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","14-35",7,"En nature","Commerce","Moi uniquement","Non","Non","0","Non","Oui","Business/management",1,"2022/02/10 00:00:00","2022-06-30",140,112
"DZ10213E5004660D8A","2022-06-13","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","36+",4,"En nature","Commerce","Moi uniquement","Non","Non","0","Non","Oui","Other",11,"2022/02/10 00:00:00","2022-04-01",50,73
"LY1021009210","2022-06-14","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Autre","Lybie","Féminin","14-35",1,"En nature","Commerce","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",4,"2021/11/24 00:00:00","2022-02-17",85,117
"LY1021006324","2022-06-14","Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Autre","Lybie","Féminin","14-35",1,"En nature","Autre","Moi uniquement","Oui","Non","0","Non","Non","Business/management",4,"2021/11/03 00:00:00","2022-01-25",83,140
NA,"2022-06-15","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Sénégal","Lybie","Masculin","14-35",7,"En nature","Commerce","Moi uniquement","Oui","Autre","1","Non","Oui","None",0,NA,NA,214,112
"LY1021D1E467D0DA26","2022-06-15","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Autre","Lybie","Masculin","14-35",2,"En nature","Autre","Moi uniquement","Oui","Autre","1+","Non","Oui","Business/management",4,"2022/01/25 00:00:00","2022-04-26",91,50
"TN1021003409","2022-06-15","Par téléphone","Low","Low","Yes","Pire","Oui","Très satisfait","Sénégal","Autre","Masculin","14-35",1,"En nature","Elevage","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2022/01/11 00:00:00","2022-05-09",118,37
NA,"2022-06-15","Par téléphone","Low","Low","No","Pire","Partiellement","OK","Autre","Lybie","Féminin","14-35",1,"En nature","Agriculture/aviculture","Moi uniquement","Oui","Non","0","Oui","Oui","None",0,NA,NA,214,112
"TN1021003270","2022-06-15","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Autre","Masculin","14-35",3,"En nature","Autre","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/12/07 00:00:00","2022-04-28",142,48
"DZ102199623D3D8576","2022-06-16","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","36+",1,"Mixte","Autre","Moi et d'autres","Non","Non","0","Non","Oui","None",0,"2021/12/13 00:00:00","2022-09-14",275,112
"TN1021003162","2022-06-16","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Autre","Masculin","14-35",2,"En nature","Agriculture/aviculture","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/12/07 00:00:00","2022-04-01",115,76
"LY1021001547","2022-06-16","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Lybie","Masculin","14-35",4,"En nature","Autre","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/11/09 00:00:00","2022-03-18",129,90
"TN1021001893","2022-06-16","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Autre","Féminin","14-35",3,"En nature","Autre","Moi et d'autres","Non","Autre","1","Non","Oui","None",0,"2021/11/04 00:00:00","2022-03-25",141,83
"MA1021004993","2022-06-17","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",3,"En nature","Elevage","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2022/02/11 00:00:00","2022-03-26",43,83
"TN1018001782","2022-06-17","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Sénégal","Autre","Féminin","14-35",9,"En nature","Commerce","Moi et d'autres","Oui","Autre","1","Non","Oui","Business/management",1,"2021/11/04 00:00:00","2022-07-20",258,112
"DZ1022001052","2022-06-17","Par téléphone","Low","Low","No","Pire","Partiellement","Satisfait","Sénégal","Algerie","Masculin","36+",3,"En nature","Commerce","Moi uniquement","Non","Non","0","Non","Non","None",0,"2022/02/10 00:00:00","2022-04-27",76,51
"TN1021002916","2022-06-20","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Autre","Masculin","14-35",5,"En nature","Transport","Moi uniquement","Non","Non","0","Non","Non","None",0,"2021/11/04 00:00:00","2021-12-25",51,177
"NE1020X003752","2022-06-20","Terrain/bureau OIM","Low","Low","No","Pire","Non","Satisfait","Burkina Faso","Niger","Masculin","14-35",4,"En espèces","Elevage","Moi uniquement","Oui","Non","0","Non","Non","Other",3,"2020/01/21 00:00:00","2022-09-07",960,112
"NE1021X051794","2022-06-20","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","14-35",9,"En nature","Elevage","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/12/07 00:00:00","2022-01-21",45,150
"LY1021005307","2022-06-21","Par téléphone","High","High","No","Pire","Oui","Satisfait","Burkina Faso","Lybie","Masculin","36+",2,"En espèces","Elevage","Moi uniquement","Oui","Autre","1+","Non","Oui","Business/management",6,"2021/11/23 00:00:00","2022-03-29",126,84
"LY1021005287","2022-06-20","Terrain/bureau OIM","High","Low","No","Pire","Oui","Très satisfait","Burkina Faso","Lybie","Masculin","14-35",4,"En espèces","Elevage","Moi uniquement","Oui","Autre","1+","Non","Oui","Business/management",6,"2021/07/27 00:00:00","2022-09-07",407,112
"MR1021002083","2022-06-21","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Autre","Féminin","36+",6,"En nature","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2022/01/17 00:00:00","2022-04-15",88,67
"LY1021007878","2022-06-21","Par téléphone","High","High","No","Souhaite ne pas répondre","Oui","Satisfait","Burkina Faso","Lybie","Masculin","36+",3,"En espèces","Agriculture/aviculture","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",6,"2021/11/23 00:00:00","2022-03-26",123,87
"MA1021004578","2022-06-21","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",2,"En nature","Transport","Moi uniquement","Non","Non","0","Non","Oui","Other",9,"2021/11/12 00:00:00","2022-05-31",200,21
"LY1021007913","2022-06-21","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Burkina Faso","Lybie","Masculin","14-35",2,"En espèces","Commerce","Moi uniquement","Non","Non","0","Non","Oui","Business/management",3,"2021/11/23 00:00:00","2022-07-22",241,112
"LY1018002713","2022-06-22","Terrain/bureau OIM","High","Low","No","Identique","Oui","OK","Burkina Faso","Lybie","Masculin","14-35",4,"En espèces","Elevage","Moi uniquement","Oui","Non","0","Non","Oui","Other",3,"2018/07/03 00:00:00","2021-12-01",1247,203
"NE1021X051904X2","2022-06-22","Par téléphone","Low","Low","No","Pire","Partiellement","Satisfait","Autre","Niger","Féminin","14-35",1,"En nature","Agriculture/aviculture","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/12/02 00:00:00","2022-02-17",77,125
"MA1021004929","2022-06-22","Par téléphone","High","High","No","Pire","Oui","Satisfait","Sénégal","Maroc","Masculin","14-35",3,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2022/02/11 00:00:00","2022-03-29",46,85
"LY1021007545","2022-06-22","Par téléphone","High","High","No","Pire","Oui","Satisfait","Autre","Lybie","Masculin","14-35",0,"En nature","Commerce","Moi uniquement","Oui","Autre","1","Oui","Oui","Business/management",5,"2021/11/03 00:00:00","2022-02-04",93,138
NA,"2022-06-22","Terrain/bureau OIM","High","Low","No","Identique","Partiellement","OK","Burkina Faso","Maroc","Masculin","14-35",3,"En espèces","Elevage","Moi uniquement","Oui","Non","0","Non","Non","None",0,NA,NA,214,112
"NE1022X001297","2022-06-22","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","14-35",2,"En nature","Elevage","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2022/02/15 00:00:00","2022-05-31",105,22
NA,"2022-06-22","Par téléphone","Low","Low","No","Souhaite ne pas répondre","Oui","Satisfait","Burkina Faso","Lybie","Masculin","14-35",2,"En espèces","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,NA,NA,214,112
"MA1021004819","2022-06-22","Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Sénégal","Maroc","Masculin","14-35",2,"En nature","Commerce","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/11/12 00:00:00","2022-04-20",159,63
"MA1021004876","2022-06-22","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",0,"En nature","Commerce","Moi uniquement","Non","Autre","1","Non","Oui","None",0,"2022/02/11 00:00:00","2022-03-29",46,85
"CH5021X011746X1","2022-06-23","Par téléphone","High","Low","No","Ne sait pas","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",1,"Mixte","Autre","Moi et d'autres","Non","Autre","1","Oui","Oui","None",0,"2021/11/11 00:00:00","2022-09-14",307,112
"NE1019X038025","2022-06-23","Terrain/bureau OIM","Low","Low","Yes","Pire","Non","Très satisfait","Burkina Faso","Niger","Masculin","14-35",6,"En espèces","Elevage","Moi uniquement","Oui","Non","0","Non","Non","Other",3,"2019/06/11 00:00:00","2021-12-01",904,204
"MA1021004552","2022-06-22","Par téléphone","Low","Low","Yes","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",3,"En nature","Agriculture/aviculture","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/11/12 00:00:00","2022-04-07",146,76
"NE1020X021447","2022-06-23","Terrain/bureau OIM","Low","Low","No","Pire","Partiellement","Satisfait","Burkina Faso","Niger","Masculin","14-35",5,"En espèces","Elevage","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2020/11/19 00:00:00","2022-10-21",701,112
"MA1021004564","2022-06-23","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",3,"En nature","Elevage","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/11/12 00:00:00","2022-05-12",181,42
NA,"2022-06-23","Terrain/bureau OIM","High","Low","No","Pire","Oui","Très satisfait","Burkina Faso","Lybie","Masculin","14-35",3,"En espèces","Elevage","Moi uniquement","Non","Non","0","Non","Oui","None",0,NA,NA,214,112
"NE1021002389","2022-06-23","Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Sénégal","Niger","Masculin","14-35",5,"En nature","Agriculture/aviculture","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/11/25 00:00:00","2022-02-17",84,126
"LY1021007889","2022-06-23","Terrain/bureau OIM","High","Low","No","Souhaite ne pas répondre","Oui","Très satisfait","Burkina Faso","Lybie","Masculin","14-35",3,"En espèces","Elevage","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/11/23 00:00:00","2022-03-29",126,86
"TN1021003029","2022-06-24","Par téléphone","High","High","No","Pire","Oui","Satisfait","Autre","Niger","Masculin","36+",1,"En nature","Commerce","Moi uniquement","Oui","Non","0","Oui","Oui","Business/management",4,"2021/11/17 00:00:00","2022-02-07",82,137
"NE1021X050493X1","2022-06-24","Par téléphone","Low","High","No","Souhaite ne pas répondre","Partiellement","Très satisfait","Burkina Faso","Niger","Masculin","36+",2,"En espèces","Elevage","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",6,"2021/09/30 00:00:00","2022-09-05",340,112
"TD1020CBCA6FC57790","2022-06-24","Par téléphone","Low","Low","No","Identique","Oui","Pas satisfait","Burkina Faso","Autre","Masculin","14-35",6,"En nature","Elevage","Moi uniquement","Oui","Non","0","Non","Oui","Other",3,"2020/02/17 00:00:00","2020-12-08",295,563
"LY1022004027","2022-06-25","Par téléphone","Low","Low","No","Souhaite ne pas répondre","Oui","Souhaite ne pas répondre","Autre","Lybie","Féminin","36+",6,"En nature","Commerce","Moi uniquement","Non","Autre","0","Non","Oui","Business/management",4,"2022/04/19 00:00:00","2023-02-08",295,112
"MR1021001903","2022-06-23","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Autre","Féminin","36+",2,"En nature","Autre","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/11/04 00:00:00","2022-07-31",269,112
"ML102257CA56F90D89","2022-06-30","Terrain/bureau OIM","High","Low","No","Pire","Oui","Très satisfait","Guinée","Autre","Masculin","14-35",0,"Mixte","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2022/03/10 00:00:00","2022-05-30",81,31
"NE1022X000358","2022-06-29","Terrain/bureau OIM","High","High","No","Mieux","Oui","Très satisfait","Sénégal","Niger","Masculin","36+",2,"En nature","Elevage","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2022/03/17 00:00:00","2022-06-30",105,112
NA,"2022-06-29","Terrain/bureau OIM","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","36+",1,"En nature","Autre","Moi et d'autres","Non","Autre","1","Non","Oui","None",0,NA,NA,214,112
"DZ102103B41ACF74A4","2022-06-30","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",6,"Mixte","Transport","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",8,"2021/12/13 00:00:00","2022-05-13",151,48
"GM1021X000836X1","2022-06-30","Terrain/bureau OIM","High","High","Yes","Pire","Oui","Satisfait","Guinée","Autre","Masculin","14-35",0,"Mixte","Transport","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",8,"2021/11/22 00:00:00","2022-05-13",172,48
"CH5022X000370X1","2022-06-30","Terrain/bureau OIM","High","High","No","Pire","Partiellement","Satisfait","Guinée","Niger","Masculin","14-35",2,"Mixte","Transport","Moi uniquement","Oui","Autre","1","Non","Oui","Business/management",8,"2022/01/27 00:00:00","2022-05-13",106,48
"CH5021X011158","2022-07-04","Par téléphone","Low","Low","No","Pire","Non","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En espèces","Autre","Moi uniquement","Non","Autre","0","Non","Non","None",0,"2021/10/28 00:00:00","2022-01-07",71,178
"CH5021X011684","2022-07-04","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"En nature","Autre","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",4,"2021/11/11 00:00:00","2022-03-31",140,95
NA,"2022-07-04","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","None",0,NA,NA,214,112
NA,"2022-07-04","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Non","None",0,NA,NA,214,112
"LY1019007885","2022-07-04","Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Sénégal","Lybie","Masculin","14-35",5,"En nature","Elevage","Moi uniquement","Non","Non","0","Non","Non","None",0,"2021/11/09 00:00:00","2021-12-11",32,205
"CH5021X011753","2022-07-05","Par téléphone","Low","Low","No","Pire","Oui","Pas du tout satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Non","Business/management",4,"2021/11/11 00:00:00","2022-03-31",140,96
"CH5021X013308","2022-07-05","Par téléphone","High","Low","No","Pire","Non","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/12/07 00:00:00","2022-06-13",188,22
"CH5021X011737","2022-07-05","Par téléphone","High","High","No","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","14-35",2,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",4,"2021/11/11 00:00:00","2022-03-31",140,96
"NE1022X001437X1","2022-06-20","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Autre","Niger","Masculin","14-35",2,"En nature","Commerce","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2022/02/16 00:00:00","2022-06-20",124,0
NA,"2022-06-21","Terrain/bureau OIM","Low","Low","No","Pire","Oui","Satisfait","Autre","Lybie","Masculin","14-35",4,"En nature","Autre","Moi et d'autres","Oui","Autre","1+","Non","Oui","None",0,NA,NA,214,112
"CH5021X013370","2022-07-05","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Transport","Moi uniquement","Oui","Autre","0","Non","Oui","Other",4,"2021/12/07 00:00:00","2022-03-31",114,96
"CH5021X013347","2022-07-05","Par téléphone","Low","Low","No","Pire","Partiellement","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",9,"2021/12/07 00:00:00","2022-06-14",189,21
"CH5021X014976","2022-07-05","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",4,"2021/12/16 00:00:00","2022-03-31",105,96
"GM1022BF6DB2D05E45","2022-06-21","Terrain/bureau OIM","High","Low","Yes","Pire","Oui","Satisfait","Autre","Autre","Masculin","36+",6,"En nature","Commerce","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2022/03/24 00:00:00","2022-06-17",85,4
NA,"2022-06-21","Terrain/bureau OIM","High","High","No","Pire","Oui","Satisfait","Autre","Lybie","Masculin","36+",1,"En nature","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,NA,NA,214,112
"LY1021006693","2022-06-21","Terrain/bureau OIM","Low","Low","Yes","Pire","Oui","Satisfait","Autre","Lybie","Masculin","14-35",0,"En nature","Commerce","Moi et d'autres","Oui","Non","0","Non","Oui","Business/management",6,"2021/10/21 00:00:00","2022-05-04",195,48
"ML1022045C3F208D91","2022-06-22","Terrain/bureau OIM","Low","Low","Yes","Pire","Oui","Satisfait","Autre","Autre","Masculin","14-35",1,"En nature","Commerce","Moi et d'autres","Oui","Non","0","Non","Oui","None",0,"2022/05/04 00:00:00","2022-07-06",63,112
